"Start_time","End_time","Rain_in","Int_in/15min","Int_in/hr","Flag"
2016-04-29 12:30:00,2016-04-29 12:30:00,0.02,0.02,0.08,"VERY SMALL"
2016-04-30 01:30:00,2016-04-30 21:30:00,0.68,0.21,0.84,"MODERATE"
2016-05-01 06:30:00,2016-05-01 06:30:00,0.01,0.01,0.04,"VERY SMALL"
2016-05-01 13:00:00,2016-05-01 13:00:00,0.05,0.05,0.2,"VERY SMALL"
2016-05-01 19:15:00,2016-05-02 00:15:00,0.07,0.04,0.16,"VERY SMALL"
2016-05-03 05:30:00,2016-05-03 05:30:00,0.03,0.03,0.12,"VERY SMALL"
2016-05-03 12:30:00,2016-05-04 20:15:00,2.96,0.19,0.76,"LARGE"
2016-05-05 21:15:00,2016-05-05 21:15:00,0.01,0.01,0.04,"VERY SMALL"
2016-05-07 00:15:00,2016-05-08 16:45:00,1.76,0.16,0.64,"MODERATE"
2016-05-09 04:00:00,2016-05-11 07:00:00,3.02,0.23,0.92,"LARGE"
2016-05-11 19:45:00,2016-05-11 21:15:00,0.04,0.02,0.08,"VERY SMALL"
2016-05-12 10:45:00,2016-05-12 12:00:00,0.07,0.03,0.12,"VERY SMALL"
2016-05-12 20:15:00,2016-05-12 20:30:00,0.02,0.01,0.04,"VERY SMALL"
2016-05-14 06:30:00,2016-05-15 01:00:00,0.36,0.04,0.16,"SMALL"
2016-05-17 05:30:00,2016-05-18 19:45:00,1.04,0.14,0.56,"MODERATE"
2016-05-19 10:00:00,2016-05-19 15:30:00,0.07,0.03,0.12,"VERY SMALL"
2016-05-19 22:15:00,2016-05-20 11:45:00,0.39,0.09,0.36,"SMALL"
2016-05-21 03:45:00,2016-05-21 10:45:00,0.24,0.15,0.6,"SMALL"
2016-05-22 00:15:00,2016-05-22 00:15:00,0.03,0.03,0.12,"VERY SMALL"
2016-05-23 04:15:00,2016-05-23 07:45:00,0.03,0.02,0.08,"VERY SMALL"
2016-05-23 21:30:00,2016-05-24 02:15:00,0.08,0.04,0.16,"VERY SMALL"
2016-05-24 18:30:00,2016-05-27 03:30:00,4.26,0.33,1.32,"LARGE"
2016-05-28 01:30:00,2016-05-28 17:00:00,0.68,0.14,0.56,"MODERATE"
2016-05-29 05:30:00,2016-05-29 05:30:00,0.01,0.01,0.04,"VERY SMALL"
2016-05-30 11:15:00,2016-06-01 18:30:00,3.77,0.19,0.76,"LARGE"
2016-06-02 02:15:00,2016-06-02 03:00:00,0.18,0.12,0.48,"SMALL"
2016-06-02 10:15:00,2016-06-02 12:00:00,0.11,0.05,0.2,"SMALL"
2016-06-02 23:45:00,2016-06-03 03:00:00,0.02,0.01,0.04,"VERY SMALL"
2016-06-04 21:15:00,2016-06-05 08:30:00,0.48,0.07,0.28,"SMALL"
2016-06-05 18:15:00,2016-06-07 03:30:00,1.16,0.08,0.32,"MODERATE"
2016-06-08 21:30:00,2016-06-10 04:45:00,1.19,0.24,0.96,"MODERATE"
2016-06-10 20:45:00,2016-06-11 11:30:00,0.4,0.05,0.2,"SMALL"
2016-06-11 22:15:00,2016-06-11 22:30:00,0.02,0.01,0.04,"VERY SMALL"
2016-06-12 05:15:00,2016-06-12 20:15:00,0.25,0.09,0.36,"SMALL"
2016-06-13 06:45:00,2016-06-13 06:45:00,0.01,0.01,0.04,"VERY SMALL"
2016-06-14 01:30:00,2016-06-15 00:15:00,0.8,0.15,0.6,"MODERATE"
2016-06-15 09:00:00,2016-06-15 15:45:00,0.1,0.07,0.28,"SMALL"
2016-06-16 07:15:00,2016-06-16 12:30:00,0.03,0.02,0.08,"VERY SMALL"
2016-06-16 23:15:00,2016-06-17 10:45:00,1.48,0.3,1.2,"MODERATE"
2016-06-17 21:15:00,2016-06-18 01:45:00,0.18,0.09,0.36,"SMALL"
2016-06-18 18:15:00,2016-06-18 18:15:00,0.01,0.01,0.04,"VERY SMALL"
2016-06-19 06:45:00,2016-06-20 09:45:00,0.6,0.11,0.44,"MODERATE"
2016-06-20 18:30:00,2016-06-21 08:00:00,0.6,0.13,0.52,"MODERATE"
2016-06-22 22:30:00,2016-06-23 12:15:00,0.67,0.21,0.84,"MODERATE"
2016-06-24 10:45:00,2016-06-25 09:00:00,2.26,0.31,1.24,"LARGE"
2016-06-25 21:45:00,2016-06-25 21:45:00,0.02,0.02,0.08,"VERY SMALL"
2016-06-26 10:30:00,2016-06-26 13:15:00,0.25,0.06,0.24,"SMALL"
2016-06-27 05:45:00,2016-06-27 06:00:00,0.02,0.01,0.04,"VERY SMALL"
2016-06-27 14:30:00,2016-06-27 20:00:00,0.14,0.03,0.12,"SMALL"
2016-06-28 07:30:00,2016-06-28 07:30:00,0.01,0.01,0.04,"VERY SMALL"
2016-06-28 18:45:00,2016-06-29 08:45:00,0.41,0.13,0.52,"SMALL"
2016-06-29 18:00:00,2016-06-29 18:00:00,0.01,0.01,0.04,"VERY SMALL"
2016-06-30 05:45:00,2016-06-30 07:45:00,0.03,0.01,0.04,"VERY SMALL"
2016-07-03 04:15:00,2016-07-03 14:30:00,0.39,0.14,0.56,"SMALL"
2016-07-03 20:45:00,2016-07-04 01:00:00,0.23,0.09,0.36,"SMALL"
2016-07-04 07:45:00,2016-07-04 09:00:00,0.03,0.01,0.04,"VERY SMALL"
2016-07-04 19:15:00,2016-07-06 11:45:00,2.76,0.24,0.96,"LARGE"
2016-07-07 00:15:00,2016-07-07 06:30:00,0.63,0.13,0.52,"MODERATE"
2016-07-08 01:30:00,2016-07-08 04:30:00,0.05,0.03,0.12,"VERY SMALL"
2016-07-09 01:15:00,2016-07-09 01:15:00,0.01,0.01,0.04,"VERY SMALL"
2016-07-09 19:00:00,2016-07-10 07:45:00,0.46,0.1,0.4,"SMALL"
2016-07-11 00:30:00,2016-07-11 07:00:00,0.22,0.05,0.2,"SMALL"
2016-07-12 00:30:00,2016-07-12 00:30:00,0.01,0.01,0.04,"VERY SMALL"
2016-07-12 11:30:00,2016-07-12 11:45:00,0.05,0.03,0.12,"VERY SMALL"
2016-07-13 06:45:00,2016-07-15 04:45:00,2.59,0.18,0.72,"LARGE"
2016-07-15 14:45:00,2016-07-16 13:15:00,1.71,0.14,0.56,"MODERATE"
2016-07-17 06:15:00,2016-07-17 22:30:00,0.59,0.12,0.48,"MODERATE"
2016-07-18 05:30:00,2016-07-18 15:00:00,0.85,0.16,0.64,"MODERATE"
2016-07-19 04:00:00,2016-07-19 05:45:00,0.04,0.03,0.12,"VERY SMALL"
2016-07-19 20:45:00,2016-07-19 21:30:00,0.04,0.02,0.08,"VERY SMALL"
2016-07-20 06:15:00,2016-07-20 07:00:00,0.27,0.14,0.56,"SMALL"
2016-07-20 20:00:00,2016-07-20 23:30:00,0.09,0.05,0.2,"VERY SMALL"
2016-07-21 08:15:00,2016-07-21 14:45:00,0.06,0.02,0.08,"VERY SMALL"
2016-07-22 01:45:00,2016-07-22 14:45:00,0.2,0.11,0.44,"SMALL"
2016-07-23 05:15:00,2016-07-25 02:00:00,12.09,1.11,4.44,"LARGE"
2016-07-26 09:30:00,2016-07-26 09:45:00,0.05,0.03,0.12,"VERY SMALL"
2016-07-27 16:45:00,2016-07-27 16:45:00,0.01,0.01,0.04,"VERY SMALL"
2016-07-29 15:15:00,2016-07-29 21:30:00,0.12,0.03,0.12,"SMALL"
2016-07-30 06:00:00,2016-07-30 16:45:00,0.08,0.06,0.24,"VERY SMALL"
2016-07-30 23:30:00,2016-08-01 13:00:00,6.04,0.58,2.32,"LARGE"
2016-08-02 00:15:00,2016-08-02 09:15:00,0.75,0.12,0.48,"MODERATE"
2016-08-02 15:45:00,2016-08-02 17:45:00,0.04,0.02,0.08,"VERY SMALL"
2016-08-03 06:00:00,2016-08-03 07:00:00,0.02,0.01,0.04,"VERY SMALL"
2016-08-03 17:15:00,2016-08-04 12:15:00,2.04,0.26,1.04,"LARGE"
2016-08-04 19:15:00,2016-08-04 19:15:00,0.01,0.01,0.04,"VERY SMALL"
2016-08-05 01:30:00,2016-08-05 06:15:00,0.03,0.01,0.04,"VERY SMALL"
2016-08-05 12:45:00,2016-08-05 12:45:00,0.01,0.01,0.04,"VERY SMALL"
2016-08-06 00:15:00,2016-08-07 12:15:00,3.79,0.16,0.64,"LARGE"
2016-08-07 22:45:00,2016-08-08 07:00:00,0.11,0.03,0.12,"SMALL"
2016-08-08 16:15:00,2016-08-08 22:00:00,0.17,0.06,0.24,"SMALL"
2016-08-09 12:30:00,2016-08-09 14:00:00,0.02,0.01,0.04,"VERY SMALL"
2016-08-10 02:30:00,2016-08-10 02:30:00,0.01,0.01,0.04,"VERY SMALL"
2016-08-11 01:00:00,2016-08-11 04:15:00,0.04,0.02,0.08,"VERY SMALL"
2016-08-11 14:45:00,2016-08-11 20:15:00,0.06,0.02,0.08,"VERY SMALL"
2016-08-12 02:45:00,2016-08-12 11:00:00,0.17,0.07,0.28,"SMALL"
2016-08-13 06:45:00,2016-08-15 09:15:00,1.35,0.2,0.8,"MODERATE"
2016-08-15 20:45:00,2016-08-16 09:15:00,0.21,0.03,0.12,"SMALL"
2016-08-16 20:45:00,2016-08-16 21:00:00,0.05,0.04,0.16,"VERY SMALL"
2016-08-18 06:15:00,2016-08-19 06:00:00,0.71,0.1,0.4,"MODERATE"
2016-08-19 14:45:00,2016-08-19 16:15:00,0.04,0.03,0.12,"VERY SMALL"
2016-08-20 00:00:00,2016-08-20 05:00:00,0.12,0.03,0.12,"SMALL"
2016-08-20 15:45:00,2016-08-20 19:00:00,0.35,0.08,0.32,"SMALL"
2016-08-21 01:45:00,2016-08-24 09:30:00,11.66,0.43,1.72,"LARGE"
2016-08-24 19:45:00,2016-08-24 19:45:00,0.02,0.02,0.08,"VERY SMALL"
2016-08-25 03:30:00,2016-08-25 03:45:00,0.05,0.04,0.16,"VERY SMALL"
2016-08-25 23:00:00,2016-08-26 00:15:00,0.14,0.11,0.44,"SMALL"
2016-08-27 02:00:00,2016-08-28 11:30:00,2.43,0.2,0.8,"LARGE"
2016-08-28 19:15:00,2016-08-29 00:30:00,0.12,0.04,0.16,"SMALL"
2016-08-30 09:45:00,2016-08-30 19:30:00,0.63,0.08,0.32,"MODERATE"
2016-08-31 04:15:00,2016-08-31 11:30:00,0.28,0.06,0.24,"SMALL"
2016-09-01 22:30:00,2016-09-02 04:15:00,0.03,0.01,0.04,"VERY SMALL"
2016-09-02 18:30:00,2016-09-03 17:15:00,1.08,0.15,0.6,"MODERATE"
2016-09-04 09:30:00,2016-09-04 17:00:00,0.15,0.07,0.28,"SMALL"
2016-09-05 03:30:00,2016-09-05 07:45:00,0.1,0.03,0.12,"SMALL"
2016-09-06 00:15:00,2016-09-06 08:00:00,0.8,0.14,0.56,"MODERATE"
2016-09-06 16:15:00,2016-09-07 09:45:00,1.64,0.38,1.52,"MODERATE"
2016-09-07 17:45:00,2016-09-08 12:15:00,0.76,0.18,0.72,"MODERATE"
2016-09-09 02:00:00,2016-09-09 09:45:00,0.34,0.14,0.56,"SMALL"
2016-09-09 18:30:00,2016-09-15 06:30:00,9.55,0.54,2.16,"LARGE"
2016-09-15 23:45:00,2016-09-15 23:45:00,0.01,0.01,0.04,"VERY SMALL"
2016-09-16 06:15:00,2016-09-17 19:30:00,0.96,0.13,0.52,"MODERATE"
2016-09-18 03:30:00,2016-09-18 03:30:00,0.04,0.04,0.16,"VERY SMALL"
2016-09-18 17:15:00,2016-09-18 17:15:00,0.01,0.01,0.04,"VERY SMALL"
2016-09-19 04:30:00,2016-09-19 06:45:00,0.05,0.02,0.08,"VERY SMALL"
2016-09-20 00:30:00,2016-09-20 08:30:00,0.27,0.08,0.32,"SMALL"
2016-09-21 02:00:00,2016-09-21 02:30:00,0.06,0.03,0.12,"VERY SMALL"
2016-09-21 10:15:00,2016-09-22 10:45:00,1.44,0.2,0.8,"MODERATE"
2016-09-22 20:00:00,2016-09-23 08:45:00,0.64,0.15,0.6,"MODERATE"
2016-09-23 23:15:00,2016-09-23 23:30:00,0.03,0.02,0.08,"VERY SMALL"
2016-09-26 01:45:00,2016-09-26 15:15:00,1.16,0.18,0.72,"MODERATE"
2016-09-28 05:00:00,2016-09-28 08:00:00,0.08,0.07,0.28,"VERY SMALL"
2016-09-28 18:45:00,2016-09-29 17:30:00,1.44,0.15,0.6,"MODERATE"
2016-09-30 00:00:00,2016-09-30 04:15:00,0.09,0.03,0.12,"VERY SMALL"
2016-09-30 11:45:00,2016-09-30 14:00:00,0.06,0.03,0.12,"VERY SMALL"
2016-10-01 02:00:00,2016-10-01 10:00:00,1.03,0.22,0.88,"MODERATE"
2016-10-01 16:30:00,2016-10-02 02:45:00,0.32,0.19,0.76,"SMALL"
2016-10-02 16:00:00,2016-10-03 05:45:00,0.46,0.13,0.52,"SMALL"
2016-10-03 12:15:00,2016-10-03 12:15:00,0.03,0.03,0.12,"VERY SMALL"
2016-10-03 19:15:00,2016-10-03 20:45:00,0.14,0.12,0.48,"SMALL"
2016-10-04 07:00:00,2016-10-04 07:00:00,0.01,0.01,0.04,"VERY SMALL"
2016-10-05 00:45:00,2016-10-05 01:45:00,0.19,0.13,0.52,"SMALL"
2016-10-05 09:30:00,2016-10-05 14:15:00,0.04,0.02,0.08,"VERY SMALL"
2016-10-06 12:15:00,2016-10-06 12:15:00,0.01,0.01,0.04,"VERY SMALL"
2016-10-07 02:15:00,2016-10-07 03:45:00,0.08,0.04,0.16,"VERY SMALL"
2016-10-10 09:30:00,2016-10-10 20:45:00,0.62,0.06,0.24,"MODERATE"
2016-10-11 12:45:00,2016-10-11 13:00:00,0.03,0.02,0.08,"VERY SMALL"
2016-10-11 23:30:00,2016-10-11 23:30:00,0.02,0.02,0.08,"VERY SMALL"
2016-10-12 21:00:00,2016-10-12 21:00:00,0.01,0.01,0.04,"VERY SMALL"
2016-10-13 21:45:00,2016-10-13 21:45:00,0.01,0.01,0.04,"VERY SMALL"
2016-10-14 13:00:00,2016-10-14 13:00:00,0.01,0.01,0.04,"VERY SMALL"
2016-10-15 07:00:00,2016-10-15 08:15:00,0.03,0.01,0.04,"VERY SMALL"
2016-10-16 17:00:00,2016-10-16 17:45:00,0.07,0.04,0.16,"VERY SMALL"
2016-10-17 01:00:00,2016-10-17 01:15:00,0.04,0.03,0.12,"VERY SMALL"
2016-10-17 09:15:00,2016-10-17 12:30:00,0.06,0.02,0.08,"VERY SMALL"
2016-10-17 21:30:00,2016-10-18 10:45:00,0.24,0.06,0.24,"SMALL"
2016-10-19 00:30:00,2016-10-19 00:30:00,0.01,0.01,0.04,"VERY SMALL"
2016-10-19 13:30:00,2016-10-20 11:15:00,0.46,0.12,0.48,"SMALL"
2016-10-21 03:45:00,2016-10-22 03:00:00,0.8,0.18,0.72,"MODERATE"
2016-10-22 17:30:00,2016-10-22 17:30:00,0.02,0.02,0.08,"VERY SMALL"
2016-10-23 02:15:00,2016-10-23 02:15:00,0.01,0.01,0.04,"VERY SMALL"
2016-10-23 23:15:00,2016-10-23 23:15:00,0.01,0.01,0.04,"VERY SMALL"
2016-10-24 08:00:00,2016-10-24 14:45:00,0.38,0.09,0.36,"SMALL"
2016-10-25 04:15:00,2016-10-25 04:30:00,0.02,0.01,0.04,"VERY SMALL"
2016-10-26 13:15:00,2016-10-26 21:15:00,0.51,0.15,0.6,"MODERATE"
2016-10-27 11:30:00,2016-10-27 11:30:00,0.01,0.01,0.04,"VERY SMALL"
2016-10-27 23:15:00,2016-10-28 04:00:00,0.13,0.03,0.12,"SMALL"
2016-10-28 20:00:00,2016-10-30 08:00:00,0.74,0.12,0.48,"MODERATE"
2016-10-30 21:30:00,2016-10-31 14:00:00,0.41,0.1,0.4,"SMALL"
2016-11-01 05:00:00,2016-11-01 05:15:00,0.02,0.01,0.04,"VERY SMALL"
2016-11-04 00:15:00,2016-11-04 05:15:00,0.03,0.02,0.08,"VERY SMALL"
2016-11-04 19:30:00,2016-11-04 19:45:00,0.02,0.01,0.04,"VERY SMALL"
2016-11-05 06:15:00,2016-11-05 11:00:00,0.03,0.02,0.08,"VERY SMALL"
2016-11-05 21:00:00,2016-11-05 21:00:00,0.01,0.01,0.04,"VERY SMALL"
2016-11-07 10:30:00,2016-11-08 03:00:00,0.93,0.15,0.6,"MODERATE"
2016-11-08 18:15:00,2016-11-08 22:30:00,0.19,0.04,0.16,"SMALL"
2016-11-13 13:00:00,2016-11-13 16:30:00,0.13,0.08,0.32,"SMALL"
2016-11-15 10:15:00,2016-11-16 03:45:00,0.64,0.09,0.36,"MODERATE"
2016-11-17 00:30:00,2016-11-17 06:00:00,0.04,0.02,0.08,"VERY SMALL"
2016-11-19 00:00:00,2016-11-20 08:30:00,2.1,0.19,0.76,"LARGE"
2016-11-20 23:00:00,2016-11-21 21:15:00,4.66,0.29,1.16,"LARGE"
2016-11-22 08:00:00,2016-11-22 10:45:00,0.14,0.07,0.28,"SMALL"
2016-11-23 05:45:00,2016-11-23 09:00:00,0.18,0.07,0.28,"SMALL"
2016-11-23 17:00:00,2016-11-23 23:00:00,0.22,0.07,0.28,"SMALL"
2016-11-24 07:15:00,2016-11-25 00:15:00,0.49,0.06,0.24,"SMALL"
2016-11-25 12:15:00,2016-11-25 15:30:00,0.12,0.03,0.12,"SMALL"
2016-11-26 05:30:00,2016-11-26 06:00:00,0.03,0.01,0.04,"VERY SMALL"
2016-11-27 02:45:00,2016-11-28 09:15:00,0.7,0.13,0.52,"MODERATE"
2016-11-29 02:30:00,2016-11-29 06:00:00,0.1,0.06,0.24,"VERY SMALL"
2016-11-29 16:15:00,2016-11-29 17:15:00,0.07,0.02,0.08,"VERY SMALL"
2016-11-30 03:45:00,2016-11-30 04:00:00,0.16,0.15,0.6,"SMALL"
2016-11-30 12:00:00,2016-12-02 16:15:00,1.72,0.16,0.64,"MODERATE"
2016-12-02 22:45:00,2016-12-03 03:15:00,0.62,0.32,1.28,"MODERATE"
2016-12-03 15:15:00,2016-12-03 16:15:00,0.31,0.23,0.92,"SMALL"
2016-12-04 12:00:00,2016-12-05 02:30:00,0.33,0.03,0.12,"SMALL"
2016-12-05 16:45:00,2016-12-05 16:45:00,0.01,0.01,0.04,"VERY SMALL"
2016-12-06 16:15:00,2016-12-06 21:15:00,0.06,0.02,0.08,"VERY SMALL"
2016-12-07 16:45:00,2016-12-07 16:45:00,0.01,0.01,0.04,"VERY SMALL"
2016-12-08 09:00:00,2016-12-09 05:30:00,0.36,0.02,0.08,"SMALL"
2016-12-10 18:30:00,2016-12-10 18:30:00,0.01,0.01,0.04,"VERY SMALL"
2016-12-13 06:30:00,2016-12-13 11:30:00,0.64,0.14,0.56,"MODERATE"
2016-12-14 01:45:00,2016-12-14 12:45:00,0.25,0.11,0.44,"SMALL"
2016-12-16 19:45:00,2016-12-16 20:30:00,0.11,0.06,0.24,"SMALL"
2016-12-17 08:15:00,2016-12-17 08:15:00,0.01,0.01,0.04,"VERY SMALL"
2016-12-17 22:30:00,2016-12-18 13:00:00,0.38,0.07,0.28,"SMALL"
2016-12-20 06:15:00,2016-12-20 08:15:00,0.04,0.02,0.08,"VERY SMALL"
2016-12-20 23:15:00,2016-12-21 17:15:00,0.6,0.08,0.32,"MODERATE"
2016-12-22 02:30:00,2016-12-22 16:30:00,1.1,0.15,0.6,"MODERATE"
2016-12-22 23:30:00,2016-12-23 03:00:00,0.17,0.05,0.2,"SMALL"
2016-12-23 09:15:00,2016-12-24 10:45:00,0.86,0.17,0.68,"MODERATE"
2016-12-24 20:45:00,2016-12-24 23:00:00,0.04,0.03,0.12,"VERY SMALL"
2016-12-25 13:00:00,2016-12-25 13:00:00,0.01,0.01,0.04,"VERY SMALL"
2016-12-26 01:15:00,2016-12-26 10:15:00,0.64,0.07,0.28,"MODERATE"
2016-12-26 19:45:00,2016-12-26 20:15:00,0.02,0.01,0.04,"VERY SMALL"
2016-12-28 04:15:00,2016-12-28 09:30:00,0.36,0.08,0.32,"SMALL"
2016-12-29 01:15:00,2016-12-29 06:45:00,0.2,0.1,0.4,"SMALL"
2016-12-29 18:45:00,2016-12-31 20:30:00,2.82,0.2,0.8,"LARGE"
2017-01-04 13:45:00,2017-01-04 20:45:00,0.57,0.13,0.52,"MODERATE"
2017-01-07 15:00:00,2017-01-07 19:45:00,0.09,0.05,0.2,"VERY SMALL"
2017-01-18 13:00:00,2017-01-18 13:30:00,0.04,0.02,0.08,"VERY SMALL"
2017-01-21 06:30:00,2017-01-21 16:30:00,0.28,0.08,0.32,"SMALL"
2017-01-22 11:00:00,2017-01-24 23:15:00,3.69,0.39,1.56,"LARGE"
2017-01-25 15:30:00,2017-01-25 20:15:00,0.04,0.02,0.08,"VERY SMALL"
2017-01-26 02:30:00,2017-01-26 08:15:00,0.05,0.04,0.16,"VERY SMALL"
2017-01-27 02:45:00,2017-01-27 03:00:00,0.02,0.01,0.04,"VERY SMALL"
2017-01-28 21:30:00,2017-01-29 06:15:00,0.48,0.06,0.24,"SMALL"
2017-02-05 20:30:00,2017-02-05 20:30:00,0.02,0.02,0.08,"VERY SMALL"
2017-02-06 10:30:00,2017-02-06 16:15:00,1.51,0.24,0.96,"MODERATE"
2017-02-10 17:30:00,2017-02-10 17:30:00,0.01,0.01,0.04,"VERY SMALL"
2017-02-11 03:45:00,2017-02-11 15:45:00,4.02,0.41,1.64,"LARGE"
2017-02-12 00:15:00,2017-02-12 01:00:00,0.04,0.02,0.08,"VERY SMALL"
2017-02-15 02:45:00,2017-02-15 23:00:00,0.73,0.05,0.2,"MODERATE"
2017-02-16 08:15:00,2017-02-16 13:00:00,0.02,0.01,0.04,"VERY SMALL"
2017-02-16 22:30:00,2017-02-17 10:15:00,0.15,0.02,0.08,"SMALL"
2017-02-18 18:45:00,2017-02-18 23:45:00,0.35,0.08,0.32,"SMALL"
2017-02-19 16:45:00,2017-02-19 16:45:00,0.01,0.01,0.04,"VERY SMALL"
2017-02-20 01:45:00,2017-02-20 01:45:00,0.01,0.01,0.04,"VERY SMALL"
2017-02-21 07:15:00,2017-02-21 07:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-02-21 20:45:00,2017-02-21 20:45:00,0.01,0.01,0.04,"VERY SMALL"
2017-02-24 13:15:00,2017-02-24 13:30:00,0.02,0.01,0.04,"VERY SMALL"
2017-02-25 16:15:00,2017-02-25 16:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-02-26 19:30:00,2017-02-26 19:30:00,0.02,0.02,0.08,"VERY SMALL"
2017-02-27 14:45:00,2017-03-01 21:45:00,5,0.64,2.56,"LARGE"
2017-03-02 13:15:00,2017-03-02 18:45:00,0.24,0.12,0.48,"SMALL"
2017-03-03 07:15:00,2017-03-03 07:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-03-04 19:45:00,2017-03-05 01:15:00,0.33,0.13,0.52,"SMALL"
2017-03-08 06:30:00,2017-03-08 13:15:00,0.28,0.14,0.56,"SMALL"
2017-03-09 04:30:00,2017-03-09 05:45:00,0.04,0.01,0.04,"VERY SMALL"
2017-03-09 17:00:00,2017-03-09 17:00:00,0.01,0.01,0.04,"VERY SMALL"
2017-03-10 15:45:00,2017-03-10 15:45:00,0.01,0.01,0.04,"VERY SMALL"
2017-03-14 19:15:00,2017-03-14 22:15:00,0.27,0.07,0.28,"SMALL"
2017-03-16 23:00:00,2017-03-17 04:00:00,0.27,0.06,0.24,"SMALL"
2017-03-20 04:45:00,2017-03-20 06:30:00,0.04,0.01,0.04,"VERY SMALL"
2017-03-22 12:15:00,2017-03-22 12:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-03-24 04:45:00,2017-03-24 16:45:00,1.96,0.41,1.64,"MODERATE"
2017-03-27 06:00:00,2017-03-27 06:00:00,0.02,0.02,0.08,"VERY SMALL"
2017-03-28 01:00:00,2017-03-28 01:00:00,0.05,0.05,0.2,"VERY SMALL"
2017-03-28 07:30:00,2017-03-28 07:30:00,0.02,0.02,0.08,"VERY SMALL"
2017-03-29 08:30:00,2017-03-29 15:00:00,0.07,0.04,0.16,"VERY SMALL"
2017-03-30 05:00:00,2017-03-30 07:45:00,0.02,0.01,0.04,"VERY SMALL"
2017-03-31 01:15:00,2017-03-31 06:00:00,0.08,0.05,0.2,"VERY SMALL"
2017-03-31 16:00:00,2017-03-31 17:45:00,0.04,0.03,0.12,"VERY SMALL"
2017-04-01 02:00:00,2017-04-01 02:15:00,0.06,0.04,0.16,"VERY SMALL"
2017-04-01 10:30:00,2017-04-01 10:30:00,0.01,0.01,0.04,"VERY SMALL"
2017-04-02 15:45:00,2017-04-02 20:00:00,0.32,0.12,0.48,"SMALL"
2017-04-03 06:45:00,2017-04-03 06:45:00,0.01,0.01,0.04,"VERY SMALL"
2017-04-04 03:30:00,2017-04-04 07:00:00,0.06,0.03,0.12,"VERY SMALL"
2017-04-04 18:15:00,2017-04-04 18:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-04-05 01:45:00,2017-04-05 08:00:00,0.25,0.05,0.2,"SMALL"
2017-04-06 08:30:00,2017-04-06 11:00:00,0.03,0.01,0.04,"VERY SMALL"
2017-04-07 18:30:00,2017-04-07 18:30:00,0.01,0.01,0.04,"VERY SMALL"
2017-04-08 17:00:00,2017-04-08 17:00:00,0.01,0.01,0.04,"VERY SMALL"
2017-04-11 01:15:00,2017-04-11 11:30:00,0.21,0.05,0.2,"SMALL"
2017-04-11 22:30:00,2017-04-12 08:00:00,0.4,0.17,0.68,"SMALL"
2017-04-12 17:15:00,2017-04-13 06:15:00,0.15,0.05,0.2,"SMALL"
2017-04-13 17:15:00,2017-04-14 14:15:00,3.9,0.82,3.28,"LARGE"
2017-04-16 04:15:00,2017-04-17 17:15:00,4.72,0.27,1.08,"LARGE"
2017-04-18 15:30:00,2017-04-18 15:30:00,0.01,0.01,0.04,"VERY SMALL"
2017-04-19 08:45:00,2017-04-19 10:15:00,0.33,0.13,0.52,"SMALL"
2017-04-20 02:15:00,2017-04-20 02:45:00,0.02,0.01,0.04,"VERY SMALL"
2017-04-20 10:00:00,2017-04-21 00:15:00,1.84,0.19,0.76,"MODERATE"
2017-04-21 07:00:00,2017-04-22 09:00:00,2.9,0.35,1.4,"LARGE"
2017-04-22 16:30:00,2017-04-22 20:30:00,0.05,0.03,0.12,"VERY SMALL"
2017-04-23 02:45:00,2017-04-23 07:15:00,0.18,0.09,0.36,"SMALL"
2017-04-25 12:30:00,2017-04-25 13:15:00,0.16,0.12,0.48,"SMALL"
2017-04-26 06:15:00,2017-04-26 06:45:00,0.09,0.07,0.28,"VERY SMALL"
2017-04-27 03:15:00,2017-04-27 04:45:00,0.08,0.04,0.16,"VERY SMALL"
2017-04-27 14:45:00,2017-04-27 23:15:00,1.04,0.14,0.56,"MODERATE"
2017-04-28 11:30:00,2017-04-28 16:00:00,0.29,0.07,0.28,"SMALL"
2017-04-29 04:45:00,2017-04-29 04:45:00,0.01,0.01,0.04,"VERY SMALL"
2017-04-29 15:30:00,2017-04-29 15:30:00,0.01,0.01,0.04,"VERY SMALL"
2017-04-29 23:15:00,2017-04-30 17:15:00,1.08,0.07,0.28,"MODERATE"
2017-05-03 15:15:00,2017-05-03 15:15:00,0.01,0.01,0.04,"VERY SMALL"
2017-05-04 17:00:00,2017-05-04 22:00:00,0.1,0.03,0.12,"SMALL"
2017-05-06 23:00:00,2017-05-07 01:15:00,0.13,0.09,0.36,"SMALL"
2017-05-07 19:45:00,2017-05-08 03:45:00,0.33,0.14,0.56,"SMALL"
2017-05-08 12:45:00,2017-05-08 17:30:00,0.78,0.18,0.72,"MODERATE"
2017-05-09 06:45:00,2017-05-09 19:15:00,0.46,0.09,0.36,"SMALL"
2017-05-10 22:30:00,2017-05-11 08:30:00,0.38,0.11,0.44,"SMALL"
2017-05-11 19:00:00,2017-05-11 19:15:00,0.02,0.01,0.04,"VERY SMALL"
